carid,price
33295,9.613281666
33301,6.515651857
33386,10.81636082
33388,7.533289984
33398,9.887447882
33430,10.28433044
33525,6.491975048
33562,8.720067162
33581,11.70719073
33662,6.052866852
33709,7.336517666
33753,12.45082672
33762,11.60766542
33804,15.46131533
33941,10.50575273
33963,7.410529127
33967,10.36463557
33972,9.449708735
34040,7.018512277
34049,11.49122695
34054,12.02369836
34084,9.877376708
34116,8.770791937
34124,7.792705411
34151,11.01856298
34164,26.61567514
34178,10.51029581
34255,7.015185426
34298,20.7719728
34345,21.5601707
34350,20.50657189
34389,20.19840383
34392,26.23159796
34644,6.405510788
34758,11.12622768
34789,14.63814465
34836,15.30433505
34979,10.1723955
35023,20.02324903
35024,26.98785911
35085,6.649763599
35095,9.362423283
35247,9.529648303
35252,10.87955439
35258,18.34406002
35261,7.204824257
35355,6.211859815
35401,14.2930278
35402,14.9164245
35437,8.733180444
35440,10.81029313
35485,8.977761073
35532,10.03128856
35550,10.78498874
35551,12.82527442
35552,7.623758449
35561,13.6117685
35600,7.831153573
35604,11.66151296
35658,10.62864907
35661,8.262925205
35677,9.314329568
35711,5.926603568
35723,8.55723595
35842,10.68889464
35849,6.217050583
35913,10.37514132
35915,8.759859169
35983,9.394354154
36047,12.7841122
36054,10.39750806
36123,13.31558848
36151,7.714938536
36166,9.465731686
36193,7.663594509
36225,11.63419039
36260,6.430616541
36262,6.022088459
36263,9.035616721
36392,7.568631679
36436,8.944476374
36640,9.722919033
36694,13.45613713
36734,10.85647601
36777,10.68346072
36863,7.396013234
36868,8.851000659
36873,11.57827746
36883,9.441522484
36940,8.310141958
36946,8.301310385
36961,10.95278631
37024,12.73445212
37080,10.85177028
37087,10.50892938
37116,10.42396338
37168,8.756694139
37172,6.056170562
37196,9.236488749
37215,10.80647692
37259,9.48204992
37310,8.650898949
37344,6.481907992
37433,10.43291889
37447,11.99081711
37454,8.52676655
37554,5.832709851
37613,8.624759811
37615,8.750714746
37664,10.91941524
37753,8.63245104
37831,8.147101605
37913,10.88726788
37943,6.880391235
37945,17.19451647
38019,10.02746155
38268,10.24024516
38338,6.667088878
38393,35.66123069
38394,10.72510296
38578,10.37425483
38580,10.44306484
38583,9.924551764
38584,8.104132237
38715,7.708664042
38747,8.010785086
38758,9.295171654
38771,9.868428329
38822,11.89555602
38839,9.935866037
38849,15.88672816
38865,10.38534427
39025,8.124869953
39027,10.76978425
39044,8.672254208
39118,49.06314434
39123,8.589938336
39127,8.661279791
39161,9.888961342
39170,12.67865977
39189,8.043311165
39252,9.30138162
39264,7.494207335
39418,11.20146332
39422,19.54525617
39446,9.476805604
39470,7.63704711
39499,9.848025588
39577,31.90870926
39579,20.33121298
39604,35.87017437
39701,9.583526786
39716,17.41067795
39732,11.52599734
39885,11.66778493
39981,8.434242618
40022,8.5736524
40035,9.085812053
40103,6.644543873
40205,9.21352734
40276,11.08307661
40287,15.71026121
40313,5.892740369
40353,14.39066899
40500,4.925159263
40522,12.65133301
40558,5.861036048
40587,6.649412944
40606,8.88308157
40633,9.511955845
40652,10.36664863
40653,10.62270808
40668,8.544883611
40669,10.74788281
40691,8.843557516
40715,14.16748083
40723,17.27445466
40759,9.022179091
40764,8.275336044
40765,11.18124057
40827,49.05469492
40884,10.20694118
40909,41.40761723
40946,9.116688998
41035,10.73110798
41044,6.885141925
41088,7.27241359
41093,6.256539055
41095,6.358517491
41121,41.66970542
41140,8.392474742
41141,5.690822617
41150,9.930881967
41167,8.289622228
41238,10.84814925
41398,34.86202072
41415,39.31648017
41416,45.38389877
41529,5.814581009
41550,14.3103296
41741,9.105554312
41752,8.96696999
41928,9.345871169
41973,9.517495511
42054,13.11234668
42063,43.5670578
42091,7.326546448
42092,6.439434215
42144,8.108882
42249,7.405587837
42268,6.609340297
42407,13.69331806
42428,8.521855412
42487,11.82003155
42504,8.430565415
42534,7.716846156
42614,7.828696387
42698,9.906600492
42847,7.706892709
42911,10.8070064
43018,9.530443279
43131,8.344552887
43230,5.952757072
43259,9.333793442
43269,9.210874423
43281,14.93719786
43290,5.726192783
43442,9.765442246
43476,9.490772843
43606,7.974656275
43789,9.86561101
43790,6.384791374
43865,9.245978958
43884,13.19597961
43892,6.592895147
43904,11.32888173
43927,8.856848241
43964,10.91126955
43991,7.874396953
44007,10.09509705
44035,12.38128634
44085,7.85981318
44148,16.676994
44162,9.882323965
44341,8.380597317
44353,11.67763314
44363,16.60141941
44417,12.71382572
44418,11.18797076
44482,10.48698214
44484,6.961261435
44487,9.864708792
44559,8.657656467
44677,7.981469321
44713,9.42238335
44726,30.60187916
44762,7.528825909
44782,7.785709563
44792,11.46501194
44936,8.178789914
44948,35.95140093
44952,11.22991706
44988,6.173821476
44993,9.190095218
44994,7.710754024
44999,9.855949721
45001,8.681720586
45110,9.30744619
45181,10.11911568
45204,7.603162151
45206,7.527752916
45274,9.409622809
45287,10.47107604
45343,11.51389112
45374,7.222405844
45399,7.183727252
45441,9.389687862
45512,7.859761227
45515,9.014447801
45516,12.50447784
45517,7.345509727
45549,11.94720293
45652,8.9463506
45653,11.03436588
45669,10.44875303
45679,10.35977964
45689,11.29654509
45707,6.481201
45752,7.87684592
45803,7.08848426
45832,6.125974341
45930,9.077758004
45973,5.850622355
46112,8.963464263
46130,7.908405734
46143,9.0707595
46171,10.346168
46187,9.20617842
46402,10.61072582
46404,12.15346172
46447,4.896191754
46497,8.706014152
46545,7.757631054
46559,7.245983509
46580,16.15904369
46632,9.29407225
46635,7.865996526
46638,8.502467303
46691,11.22305666
46723,11.07509432
46761,12.66166022
46805,10.72950572
46860,8.694227942
46917,10.24717557
46950,9.809551091
46954,10.8448127
46995,10.35820734
47050,10.12208982
47058,11.85530373
47103,11.29668062
47136,10.61953522
47177,9.912416472
47504,11.46132601
47512,11.27243605
47545,9.252029903
47605,8.231549484
47682,11.42824371
47719,8.423545461
47762,8.715550074
47795,10.2937334
47849,10.88056301
47851,11.54286349
47870,10.74232381
47888,8.306566546
48044,6.917958405
48086,6.778397824
48100,10.14679964
48137,7.525588176
48144,7.332387924
48157,12.17383442
48235,6.287180389
48282,13.2507973
48354,8.656499672
48366,7.202647578
48401,7.033361962
48410,7.290343621
48433,9.297890017
48466,9.296099418
48480,29.71315553
48485,12.17632095
48507,8.787344264
48519,7.164142947
48535,9.788403301
48583,12.32460335
48601,9.491745046
48625,11.42862198
48634,6.442442584
48708,6.20673016
48981,8.292623659
49030,8.223920779
49068,9.345063212
49090,4.859812289
49132,6.216774063
49236,5.828169346
49237,9.641214537
49306,9.9971151
49335,7.755064422
49352,6.446288127
49373,8.591287742
49393,11.33021365
49522,11.47670764
49569,8.161395492
49676,8.396594216
49690,12.23113301
49703,7.427498246
49737,9.731811362
49739,7.513873833
49748,8.46636233
49750,65.11554981
49755,13.79129362
49787,8.50249603
49806,12.24713628
49810,9.112815251
49931,33.37570377
49934,11.75940997
49969,11.72811613
49982,6.600582342
50082,10.71823236
50105,6.215387898
50139,10.40491416
50150,7.148721536
50243,4.748165807
50245,6.714651227
50368,8.059652307
50369,10.32708135
50372,10.86201659
50381,7.593733897
50393,6.763032388
50485,6.930461625
50550,7.679924083
50565,11.30690303
50570,7.977303295
50587,8.409674536
50596,8.258007143
50667,14.60385305
50698,6.549328669
50817,11.32622693
50894,7.943978798
50909,8.706329057
50984,9.8424774
50990,11.71298858
51053,6.178465283
51083,7.465652181
51099,9.776939487
51100,10.60088987
51178,9.019725124
51335,9.914318261
51351,9.744874684
51356,8.165778473
51470,7.594713888
51488,8.945334762
51509,11.18091158
51524,10.06994172
51553,10.2713783
51683,11.06881031
51687,15.64862015
51700,8.66424602
51702,8.091394529
51740,8.449343883
51781,11.36144808
51795,7.086975436
51807,8.720579785
51890,7.776137244
51941,32.86384545
51952,31.47575703
51953,32.56572338
51967,25.15248709
51982,4.28979471
52040,19.7151043
52042,35.66904661
52045,29.86835373
52070,6.174684188
52128,6.669320426
52139,10.29350562
52164,9.839753982
52275,14.55788947
52284,8.691777663
52321,7.294740594
52327,9.515777635
52546,12.82040317
52561,8.862960192
52570,6.288375781
52581,12.68636925
52611,12.14815829
52664,7.292328132
52706,12.69065715
52739,5.816083163
52743,8.626150579
52843,9.376895162
52871,7.102940381
52920,7.839053748
52966,8.190385858
53004,10.69142793
53036,5.8348233
53075,14.693289
53146,5.538427914
53235,5.349323298
53247,10.25610643
53280,12.79896279
53326,6.633626114
53494,8.091460503
53518,12.16854892
53523,10.77360569
53675,8.102164619
53684,8.404345132
53839,10.38551578
53871,7.885774433
53874,7.057246372
53911,9.794573243
53968,10.81117306
54090,7.656246306
54107,8.63773991
54119,10.52739685
54120,10.91259244
54189,6.991026368
54200,9.348628119
54216,14.25326633
54376,6.398922467
54400,4.437855132
54465,5.846216988
54472,7.726327938
54473,8.56880915
54481,11.50756246
54482,9.469648321
54488,7.671973601
54512,10.07277723
54552,9.623148718
54564,9.604638884
54565,11.51438013
54630,6.470824039
54731,5.499267191
54739,10.26319435
54748,8.790905286
54859,10.80234324
54915,9.449400684
54929,9.382004729
54952,8.793259138
54953,7.791884752
54957,6.68495661
55021,6.871474971
55027,8.377500119
55035,8.367385022
55190,6.187946783
55226,8.869746537
55267,11.29033096
55287,9.092712824
55296,16.7722241
55550,9.24331629
55632,5.659230601
55650,9.211633148
55665,8.565984551
55795,9.951052391
55849,8.710569242
55885,8.626372662
55928,7.963602317
56010,14.58125679
56011,9.195155109
56040,9.524226173
56060,9.388272511
56072,9.821825733
56123,9.98486798
56142,8.330787132
56152,12.21280142
56302,12.33355996
56315,9.121007657
56333,9.206611767
56403,10.90445988
56499,6.083929167
56618,25.88068716
56661,10.82331254
56689,5.080898285
56699,7.699124036
56899,9.412461944
57012,12.04475474
57056,8.923152731
57059,9.399699996
57071,15.32838448
57141,10.77562029
57149,10.26181602
57228,6.691007131
57229,7.817625168
57230,5.722296904
57295,10.75740017
57365,7.650827735
57372,8.916432322
57383,9.140626136
57508,6.190403657
57531,8.337721761
57543,49.98357976
57555,10.40147441
57559,6.113290558
57653,11.8835992
57656,7.602770991
57746,7.36468701
57838,8.939222086
57845,7.763382496
57850,11.91193307
57889,11.6586509
58064,9.82914582
58087,10.86978126
58093,6.930533614
58102,9.756363529
58137,9.486838762
58192,6.359093952
58202,8.430573874
58203,11.79060968
58235,8.410913471
58237,11.9778363
58281,11.83315025
58284,9.404587007
58285,11.04734961
58286,11.23044169
58427,13.71420092
58430,9.102512211
58529,7.245203942
58674,9.763678447
58715,10.34988244
58749,6.539077212
58813,15.49836056
58841,9.75671164
58962,6.652195416
58971,4.145696243
58975,5.000299737
58985,5.021821915
58997,8.6401034
59014,8.610532813
59045,8.064854115
59066,6.640049261
59068,8.47826227
59113,9.008607247
59176,8.04793053
59300,9.907643775
59395,10.6210308
59411,10.22425455
59442,11.56589452
59486,12.16054798
59625,19.64705324
59632,85.10608663
59689,8.436041926
59692,7.24746461
59762,7.243486079
59813,5.412916412
59818,9.969850781
59826,36.00389042
59827,32.53449619
59888,12.72415882
59916,11.14027053
59953,10.02527888
59993,4.556512512
60031,7.666836802
60041,9.997032845
60060,10.6214709
60128,10.85098945
60144,11.45543939
60169,6.162605863
60223,10.40713164
60240,9.958212713
60244,12.4319685
60297,11.12508384
60495,9.649387122
60510,8.695556559
60543,6.300284858
60587,10.46144458
60594,7.414210802
60682,8.232330198
60729,40.06612215
60741,9.313063311
60753,11.4366344
60775,8.595242834
60802,6.740408126
60806,8.176670796
60835,15.54753645
60879,12.0226608
60903,5.804408027
60908,10.54034007
61001,7.372868119
61024,36.55380538
61025,31.62412721
61034,28.04768392
61035,19.27316077
61048,28.0164582
61105,7.950159353
61174,17.57940281
61291,8.787280707
61300,9.889886416
61332,6.08243221
61416,8.921406374
61470,22.73566075
61475,37.63317403
61538,7.867676894
61543,5.49931404
61602,12.89285996
61625,5.301834567
61635,10.47316861
61675,10.50125934
61730,11.29468562
61759,8.492786464
61794,10.15826291
61800,7.368956336
61803,9.917143934
61825,8.419101873
61844,10.08288096
61923,8.331931443
61939,5.726749042
61974,16.61645672
61980,7.095435667
61989,10.24546548
62029,10.11129816
62059,7.544060363
62062,7.629040645
62124,10.35521283
62136,4.862390014
62253,7.334597429
62281,10.6236189
62282,10.83845382
62360,28.21400181
62442,7.846688815
62448,15.70139315
62457,8.657328951
62467,9.479151215
62519,8.108052785
62539,8.392086039
62591,10.86779138
62619,9.837974643
62672,9.831437373
62737,13.60129278
62753,6.569044645
62763,7.200074543
62951,57.27746402
63016,7.970880756
63037,7.726033324
63046,7.406430253
63076,5.403811001
63110,7.719156111
63164,10.00890045
63272,6.62593032
63382,10.02192683
63427,7.571825283
63471,6.915955442
63684,9.39971961
63700,8.719907683
63743,8.173349252
63747,8.713947084
63778,10.04995641
63798,19.21245066
63817,7.783516215
63843,7.596093665
63873,5.311301422
63885,7.272852507
63911,9.138006124
63916,7.522803921
63918,9.69620139
63947,8.206129089
63961,6.682356846
64034,7.518103563
64056,8.748214895
64092,5.967877911
64196,4.565837849
64239,10.07970071
64263,11.5370923
64345,15.6194065
64359,7.738621616
64367,6.440240796
64472,9.444169752
64576,7.274788632
64581,10.96723609
64656,13.42500885
64660,12.87343366
64749,17.21974068
64751,17.02888088
64766,10.74731032
64868,9.361613424
64870,8.841752631
64922,9.431881906
64961,11.70705053
64981,6.078173631
64992,8.9769973
65008,6.909841995
65021,10.97325088
65045,7.653326996
65054,6.608340709
65074,12.29414704
65114,8.562708914
65173,5.712202416
65324,7.863631803
65360,11.84254931
65394,41.22218552
65454,6.486676224
65480,12.1860006
65487,7.955639068
65494,11.3715199
65659,10.49252214
65704,7.606199936
65868,8.606300566
65897,7.246738711
66061,10.10195157
66096,5.327524035
66201,8.588398312
66238,5.217432579
66281,4.912857829
66288,7.824948984
66412,9.455648926
66467,7.320026
66504,11.15033835
66522,7.849028077
66552,6.875894042
66668,9.955850082
66708,14.80275187
66749,7.905548848
66772,9.438469763
66773,11.40013227
66778,6.298658615
66784,9.581210367
66812,10.93163692
66860,6.582950668
66864,10.52772222
66918,5.793173773
66959,7.865696342
66969,9.751171721
67040,7.225855445
67041,10.67937729
67044,9.958576452
67083,9.067047098
67150,7.625889506
67156,7.286167282
67179,34.10612808
67226,34.21748765
67282,12.05289227
67286,10.32489876
67291,8.62111534
67327,4.063976424
67328,10.05754727
67372,5.818139933
67411,9.150968684
67524,9.626683392
67543,6.970820734
67544,10.55868153
67545,8.285045295
67578,6.854991778
67579,6.787469606
67593,9.440232992
67599,9.598412391
67623,9.940152117
67627,10.01871032
67699,9.599529081
67706,8.23535483
67707,6.853731515
67838,6.927629343
67845,6.333733157
67850,6.811282778
67872,7.07195788
67874,14.10328004
67876,10.82990324
67880,7.658745223
67925,7.633848924
67972,8.823929542
68019,6.766283546
68113,12.09033416
68119,8.733156157
68128,11.05962351
68231,9.594990696
68397,9.441822594
68408,10.60599295
68411,11.16566415
68571,41.49720317
68579,9.217641158
68605,9.345614433
68661,7.04716619
68698,10.20195921
68755,9.13056496
68761,12.36908349
68803,7.488867209
68890,35.40694544
68975,10.07224181
69010,6.114838596
69051,13.19082261
69121,17.66195596
69145,11.45234658
69146,15.34227665
69158,6.465371756
69179,8.862598511
69181,9.355484635
69198,6.357241844
69363,38.88769142
69383,9.452815796
69394,7.763174591
69436,10.35173529
69589,8.064858146
69717,5.287423141
69721,6.940259741
69750,8.767466831
69775,6.672443757
69790,8.119213447
69874,6.84589757
69886,8.048975487
69889,12.07539275
69916,5.667037257
69952,8.213714784
69991,6.59598541
69994,10.51847076
69997,11.31168138
70056,5.728695519
70084,8.607680411
70150,5.742601575
70203,11.62924977
70304,11.3280775
70320,9.896174771
70341,6.606678857
70371,9.102811716
70416,10.14134098
70456,7.902811523
70476,7.404770818
70493,18.07504878
70557,8.284839123
70686,6.69219243
70693,7.9888693
70798,7.313852384
70994,8.454162849
70999,8.468365335
71039,10.72268498
71043,10.33468249
71086,12.06038729
71201,13.9043532
71209,13.00252048
71269,13.77364179
71276,20.36902269
71299,7.618648479
71385,10.09398972
71396,8.421828252
71433,3.832139278
71546,6.118110571
71558,9.346478898
71565,5.832268399
71678,10.39047648
71680,11.26667707
71729,9.95653401
71776,7.638400042
71854,6.626427336
71931,7.369030285
71948,10.34659824
72055,10.15237426
72252,9.407191191
72263,8.013914236
72269,9.546202578
72407,7.968230238
72429,10.47154363
72476,9.614507456
72484,10.57331907
72487,9.635013532
72561,9.85082167
72683,10.00191935
72720,9.33322357
72764,8.89708515
72887,11.57990557
72929,5.421092454
72952,11.16568544
72981,16.02028994
73055,8.830190585
73138,10.59267522
73190,7.01610885
73225,6.935289046
73234,5.406177594
73261,7.330066686
73274,7.718884258
73276,10.92559287
73282,11.53576479
73431,8.417181667
73525,6.007680008
73588,7.014721665
73591,5.972376747
73649,9.199789621
73686,5.491104204
73707,11.02893556
73733,9.496070378
73738,10.00751942
73763,9.448975733
73784,8.371909028
73880,12.22235662
73887,4.754356742
73931,10.18310869
73940,6.859527195
73966,9.402356978
73990,10.48651767
74022,9.484449064
61496,8.539571042
11262,8.079771491
33289,9.933416289
70230,13.10651095
64950,9.153371328
62449,12.56955684
11206,13.94098192
26072,17.94410006
52601,11.85997135
24453,9.192509896
64960,9.922187821
59225,8.420078009
23794,11.52128981
6135,10.81999181
4252,9.495089815
45120,10.36035839
52290,6.954342314
33681,9.979908512
8075,11.23320512
55597,7.198392911
65422,10.28761553
69520,10.49541176
7023,10.13641861
26775,6.617973908
15908,9.801777485
3424,10.08678372
73548,9.881270665
14427,10.89246325
3865,12.35096789
60881,4.878185833
64572,7.556950061
64843,8.743741861
41185,10.53379616
13575,6.621065755
45351,10.82526927
17732,14.29860436
40650,10.37765453
47195,8.037273743
34952,7.781329182
51543,8.356934685
21154,13.60879113
31702,9.638665085
17086,11.00949654
22143,13.09890188
16844,9.128877721
21744,14.58841056
34499,11.21298269
4860,13.41715049
36702,9.644053534
23352,12.53592385
19474,12.29459176
63998,13.73256477
23411,11.5083707
49881,7.682213065
7775,9.443368236
62057,7.009420473
21022,10.64687643
58956,10.82281558
43814,8.562477751
28356,7.088675607
47481,11.41362379
11204,9.065286129
19579,9.836876036
46584,10.85654257
19287,12.25023285
60468,8.848752946
27989,9.423844138
67020,6.23598725
28046,12.14640691
68265,10.32723119
22618,13.63957744
36203,11.69673257
22976,9.935835013
2377,11.8649909
14103,10.92272906
45587,12.79115333
44885,9.388696248
41710,10.25057424
28490,12.88935021
33148,12.38660601
22348,6.269733345
47962,10.07046106
55937,10.30242239
26104,7.561746865
41666,9.645599386
17495,11.08422444
52302,10.59211875
67060,9.744332877
39565,35.00087436
21054,12.86146495
26409,16.30027238
19496,14.40609129
66110,7.575595614
4934,17.13885857
18853,7.00903647
34548,8.070464119
23420,7.023002638
66108,9.336640837
11838,11.44869034
53623,9.554140731
64657,12.80248942
62306,11.26398099
43130,7.810249624
8546,15.71817622
23769,16.91310225
51230,11.06991301
22117,8.452028083
27502,10.89300304
2316,7.484184957
48175,7.488030932
73200,9.600782494
66205,8.938704828
9219,12.08683323
64456,8.697406345
52760,13.61170272
33348,9.20402232
19326,8.65831106
54294,9.395709973
39969,7.113573082
72938,12.78983314
25648,9.741526378
11560,11.20374764
66851,8.499842009
29895,11.17118612
18590,8.72325752
60632,12.69119424
28137,6.385206496
15850,13.73358895
9606,13.12942867
3489,14.87956918
31211,9.541748445
34431,12.37624528
63516,9.835771896
64797,6.661268528
71718,10.34942595
70713,6.627610149
52453,10.11328242
23095,14.24413667
44330,6.402003725
71552,10.6295273
43562,10.04297549
55459,9.885381292
20050,15.04174253
9190,15.9102737
7434,9.02158024
8933,12.63928546
39557,35.50669551
39724,8.784939759
41918,10.527332
26899,13.14238874
35383,6.477230199
22154,6.918619403
44676,6.503046281
21373,12.69221589
40878,5.785375622
64940,11.54522916
30205,17.92197157
44140,12.62858813
2470,45.26355175
53112,12.61083078
57800,9.402205498
58660,9.742255715
19222,34.98650612
5387,16.0247557
20715,14.02195995
63794,41.51458097
53804,5.813957234
13091,11.41983349
7465,18.27052847
35203,10.37851775
59803,5.12799081
32417,11.87205101
73290,6.49568702
40560,11.45381637
15440,10.7779147
55111,10.76755085
64159,11.50295434
7588,13.63572782
10118,12.57619846
41602,10.45320447
7165,16.54225205
61367,10.77693377
73382,7.509824517
22147,7.646408763
16112,10.9685275
22822,15.26107704
37140,11.30077101
18202,11.46537513
13883,7.313881807
68904,6.902571824
12416,10.16830656
44822,8.597359582
31309,15.39278117
51173,10.98734114
38273,11.70855328
44854,8.27253834
46033,12.55999333
33385,12.16305116
14229,9.606517567
70641,9.18781429
13487,49.76961583
10695,11.33862928
46265,8.38919682
27759,7.496532076
69393,6.761406114
36897,6.074795859
37326,7.772465359
26381,12.26565014
58486,7.495759706
43145,6.238256221
47613,13.29219185
69485,8.965920354
15642,12.47698303
23882,9.397137743
7371,14.21791492
7859,8.73798947
20894,12.90092215
2186,11.40722647
36699,10.79171813
39970,7.931313454
54031,12.33930844
25023,12.61371826
42334,9.145921683
21360,11.22658168
10243,20.41907517
57428,9.126268922
16766,12.30801971
8625,6.588991021
58094,6.218073068
46840,7.977819528
68317,11.35449873
10446,13.25982868
42180,9.239664372
20724,11.12151912
65242,22.80527495
58440,8.075029561
56238,10.21648971
66105,5.964275528
35042,11.50199691
63014,7.032465454
68315,12.76313651
69602,12.12685423
7248,15.75837874
64041,8.317488814
17331,7.573214014
6363,8.774216993
7093,16.83870049
38756,11.02983706
7609,7.496713037
19600,11.27247219
19067,10.51671203
29239,10.95028722
43500,9.84713313
16627,14.97194077
52331,8.536595218
66241,7.077054814
15362,19.53661627
40252,7.839856158
42339,53.48947314
48014,8.874652176
31222,9.677017901
57928,10.86024409
46128,6.038489895
67923,5.985201728
57987,11.06321518
25407,13.77906996
23056,10.22032015
4448,9.049982042
23391,11.41244542
18766,8.54001374
2925,12.88386676
39537,9.828433222
25280,8.233709514
42509,9.846455594
61391,11.99827846
47095,9.379669608
41871,30.90265462
27333,8.267686929
73127,7.640600552
21479,12.15211676
16880,13.60608463
69643,6.755274291
37248,8.727640726
1832,12.01462394
26453,10.00046954
50032,4.978810242
61695,8.484143624
59817,7.540609335
12091,10.05665689
46328,9.206201549
36388,9.645113045
46977,9.407535259
71981,9.551006155
63198,10.68686977
6054,12.75340123
39177,64.14630216
64661,11.63249803
34704,8.105766814
42237,9.217259173
39007,13.7123025
64995,7.668527625
39622,4.61351307
27674,8.88213332
28746,8.524591369
25375,10.24074438
19142,9.171057852
62582,12.3093717
55276,10.41102447
14175,10.64170033
63129,7.654159049
22853,10.67924474
46949,6.607627423
32670,9.741721788
24069,10.53010425
37507,8.613334559
33239,8.9879311
68105,7.014442434
30981,11.73823933
4191,13.2571972
51353,8.629695535
32029,11.71425384
5086,14.12796929
34125,9.336533258
59739,5.962326916
34193,8.046457869
40651,7.029911348
20792,11.4955823
2284,10.79719591
66758,9.25300719
29202,7.158973015
60660,8.335970398
70739,7.12155635
41976,10.87824037
56695,8.176491669
59278,9.439450616
47869,11.50044008
61700,9.166374938
29525,8.68755954
9969,12.33411328
16096,10.20036116
38494,6.854272842
50117,9.632871537
8942,9.621765756
64684,6.618170066
25428,7.047022786
48865,9.507945835
31646,8.840311605
59387,11.06064507
35828,9.623784321
7061,12.49277284
56312,8.322255917
18912,10.47264931
28998,33.14045492
57217,13.16153457
41924,10.66902343
15132,8.795095394
61745,11.82748397
50915,7.977740798
37808,6.591343824
45219,7.930228386
21029,11.33383362
28373,9.005522802
4532,10.5434312
34706,7.399488357
18038,12.57623728
39488,6.799098955
59771,10.74105679
41939,12.94135102
41287,10.83028359
15476,9.774376644
33946,8.963939977
32834,9.246859389
31094,7.100021331
42751,15.07861121
28327,8.109435176
61049,31.88751415
41460,8.215446461
36683,12.06214381
66420,8.315320359
40596,14.77240181
20670,13.29670874
17248,11.77316036
26492,28.95240452
19171,14.82982727
73988,7.021441638
13604,20.49334904
2041,12.03760316
30775,11.18661675
68748,7.163114921
63956,7.094063711
63540,6.901429809
17690,25.25008236
69382,21.06451369
58195,9.796834773
4539,17.27476429
64012,14.3527267
30231,18.67372784
47753,8.893343375
26233,9.559598158
7140,41.5475315
26300,7.765512912
23038,7.827000617
17976,12.65518933
15647,9.791575733
21655,6.752861304
9643,9.349542527
5683,9.737285754
42611,31.05193705
15150,10.07867632
73729,9.59601581
14363,8.340841023
73700,60.48167724
43150,8.408031991
32729,8.507211389
60439,9.077126479
73713,12.23425742
49343,6.351827203
49432,6.259855675
23617,13.13345969
71724,8.507639177
32246,13.28492933
62475,13.54693257
55888,11.89598136
65521,11.91945424
4974,15.27508354
49093,7.704262322
40508,5.905554618
24368,49.68074439
45892,8.302710925
45435,9.651708229
3109,13.10564055
38060,17.43746642
57316,7.186796052
56139,6.372705016
54475,9.570752754
36641,9.658259693
17700,11.99717953
46985,9.524472035
24782,12.65993047
9901,15.74899484
40929,19.37258075
30095,10.77724667
8503,13.52366534
23301,13.35663669
42161,10.25409964
15359,16.96173033
60494,10.0581195
52910,10.08762552
4115,16.31120995
71757,5.808424542
65978,6.301772464
31444,11.32965267
15804,9.616851065
44739,6.672317288
57846,14.5997033
15360,12.56862645
60904,6.081291315
45471,6.398327869
63368,14.79727437
30224,7.520817325
14272,11.35524009
12037,10.52028707
52391,10.49039892
63860,11.77933556
1932,13.50779351
72966,7.815485442
61180,17.59265361
35912,9.545586101
68459,6.423401373
4389,8.811580101
21485,10.00886926
28411,6.415479161
54768,8.521462258
43075,7.207589298
60944,18.32032675
12116,11.2314833
35676,11.21718015
49017,8.073256545
69880,8.174469459
69325,8.49480835
68996,7.907123652
13601,11.00105975
13195,45.97039989
21610,13.54589196
52154,8.203358141
38767,7.939655388
73195,8.972479402
28835,34.75683467
57447,8.539055012
39456,11.69970374
4383,16.36547772
28268,6.03731198
72531,8.838463935
41872,42.97792735
2996,15.29109916
37989,6.55707504
5164,9.166443805
2666,15.70419147
18303,12.16970307
67177,28.50856875
36576,9.030569492
31593,10.6826697
64076,26.15429169
64844,12.75062504
17045,7.796997198
54868,7.880856804
20509,17.61417541
25916,10.85995786
4099,18.05227717
51043,9.098580051
71061,10.37890251
5433,13.32037893
10866,10.13253437
72832,4.788108576
5318,9.281615991
41188,8.78524901
34549,10.37680478
73112,7.469871765
24125,8.134687457
29070,10.88402483
71008,10.00765231
30040,12.66526772
48182,10.44950154
22144,10.2352614
31559,17.64555082
39367,9.009056852
45745,6.397650224
38136,6.617350588
31683,5.830437212
65094,11.04788932
63612,6.690012986
38476,16.20565281
66550,9.972140542
72811,5.612439398
8589,12.41923498
24710,10.59206324
37366,17.16987798
22500,11.76410486
65585,8.001489658
36079,5.653987465
34731,10.9292826
34787,8.104295023
59703,9.672775427
59133,6.788646871
8034,10.32060986
15644,12.49116538
13208,11.99605688
10329,15.58925016
46618,10.53517373
73136,7.806960723
34763,9.676167435
26266,11.75677336
59013,8.96413362
69807,8.017948884
31944,9.005405818
65754,11.55649431
20929,10.79479567
58677,14.68715616
70661,6.750085323
6725,11.16994788
50950,12.7016798
9186,16.59496727
42713,9.676228394
13367,7.811332453
34609,8.747830383
18004,9.666247507
69718,6.212465717
45460,9.266637127
8757,54.0505698
65799,8.727663139
12006,11.8047339
10745,7.012114956
70400,14.43577662
63022,7.604338787
48536,8.903359038
13769,11.13212643
20898,12.8306729
17812,11.22124407
72980,15.12010345
34421,43.66207594
23816,12.67839881
20177,10.94655432
51458,7.415503694
47988,9.838701093
61073,9.860461675
27527,12.67531944
23463,12.08874873
51392,10.74450183
57084,5.946153785
17763,11.89702301
35013,11.58368924
28027,7.929857559
58625,9.92693627
47694,14.64191725
67361,9.045626319
55373,13.15215837
60193,8.041441102
60880,12.21124238
45546,12.87648729
24078,10.75273803
67703,9.145856073
